id,distance,ts,x,y,w,h,ts_ir,x_ir,y_ir,w_ir,h_ir,temperatureAvg,temperatureSdv,temperatureMin,temperatureMax,temperatureAvgExt,temperatureSdvExt,mappingError,markup
199,0,1.60329E+12,0.59325,0.379465,0.0218046,0.0454462,1.60329E+12,0.770833,0.447917,0.0390625,0.0590278,2582.82,224.193,1845,2870,1610.03,105.336,0.00499421,-1
200,0,1.60329E+12,0.593029,0.54193,0.0289915,0.0583541,1.60329E+12,0.768229,0.659722,0.0546875,0.0798611,2142.96,251.574,1667,2635,1665.1,240.682,0.00499421,-1
202,0,1.60329E+12,0.287676,0.436195,0.0246675,0.0576749,1.60329E+12,0.242188,0.520833,0.046875,0.0798611,2262.31,378.14,1033,2655,1622.87,215.839,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.190104,0.732639,0.0729167,0.100694,1956.02,715.885,729,2775,1314.37,357.782,0.0157323,-1
199,0,1.60329E+12,0.59325,0.379465,0.0218046,0.0454462,1.60329E+12,0.770833,0.447917,0.0390625,0.0590278,2582.82,224.193,1845,2870,1610.03,105.336,0.00499421,-1
200,0,1.60329E+12,0.593029,0.54193,0.0289915,0.0583541,1.60329E+12,0.768229,0.659722,0.0546875,0.0798611,2142.96,251.574,1667,2635,1665.1,240.682,0.00499421,-1
202,0,1.60329E+12,0.287676,0.436195,0.0246675,0.0576749,1.60329E+12,0.242188,0.520833,0.046875,0.0798611,2262.31,378.14,1033,2655,1622.87,215.839,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.190104,0.732639,0.0729167,0.100694,1956.18,715.361,729,2775,1313.48,357.06,0.0157323,-1
199,0,1.60329E+12,0.594116,0.384149,0.0206361,0.0399594,1.60329E+12,0.770833,0.447917,0.0390625,0.0590278,2582.82,224.193,1845,2870,1610.03,105.336,0.00499421,-1
200,0,1.60329E+12,0.591608,0.542435,0.0320085,0.0765677,1.60329E+12,0.768229,0.659722,0.0546875,0.0798611,2142.96,251.574,1667,2635,1665.1,240.682,0.00499421,-1
202,0,1.60329E+12,0.286457,0.431275,0.0279932,0.0586764,1.60329E+12,0.239583,0.513889,0.0520833,0.0798611,2298.25,296.422,1076,2655,1653.82,194.277,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.190104,0.732639,0.0729167,0.100694,1956.18,715.361,729,2775,1313.48,357.06,0.0157323,-1
199,0,1.60329E+12,0.594116,0.384149,0.0206361,0.0399594,1.60329E+12,0.770833,0.447917,0.0390625,0.0590278,2582.82,224.193,1845,2870,1610.03,105.336,0.00499421,-1
200,0,1.60329E+12,0.591608,0.542435,0.0320085,0.0765677,1.60329E+12,0.768229,0.659722,0.0546875,0.0798611,2142.96,251.574,1667,2635,1665.1,240.682,0.00499421,-1
202,0,1.60329E+12,0.286457,0.431275,0.0279932,0.0586764,1.60329E+12,0.239583,0.513889,0.0520833,0.0798611,2298.25,296.422,1076,2655,1653.82,194.277,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.190104,0.732639,0.0729167,0.100694,1956.18,715.361,729,2775,1313.48,357.06,0.0157323,-1
199,0,1.60329E+12,0.594116,0.384149,0.0206361,0.0399594,1.60329E+12,0.770833,0.447917,0.0390625,0.0590278,2582.82,224.193,1845,2870,1610.03,105.336,0.00499421,-1
200,0,1.60329E+12,0.591608,0.542435,0.0320085,0.0765677,1.60329E+12,0.768229,0.659722,0.0546875,0.0798611,2142.96,251.574,1667,2635,1665.1,240.682,0.00499421,-1
202,0,1.60329E+12,0.286457,0.431275,0.0279932,0.0586764,1.60329E+12,0.239583,0.513889,0.0520833,0.0798611,2298.25,296.422,1076,2655,1653.82,194.277,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.179688,0.732639,0.0651042,0.107639,1964.34,517.812,913,2764,1598.15,656.552,0.0157323,-1
199,0,1.60329E+12,0.593962,0.382272,0.0211897,0.041939,1.60329E+12,0.770833,0.454861,0.0390625,0.0555556,2545.75,268.622,1755,2889,1581.72,89.5704,0.00499421,-1
200,0,1.60329E+12,0.590251,0.54693,0.030469,0.0687758,1.60329E+12,0.768229,0.659722,0.0572917,0.100694,2020.34,323.877,1282,2643,1703.02,271.797,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.239583,0.513889,0.0520833,0.0798611,2113.65,446.762,1199,2674,1832.25,407.52,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.179688,0.732639,0.0651042,0.107639,2103.52,623.716,698,2764,1422.42,362.397,0.0157323,-1
199,0,1.60329E+12,0.593962,0.382272,0.0211897,0.041939,1.60329E+12,0.770833,0.454861,0.0390625,0.0555556,2555.26,256.344,1814,2889,1586.48,93.9298,0.00499421,-1
200,0,1.60329E+12,0.590251,0.54693,0.030469,0.0687758,1.60329E+12,0.768229,0.659722,0.0572917,0.100694,2111.29,237.498,1680,2643,1647.35,241.889,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.239583,0.513889,0.0520833,0.0798611,2327.24,264.307,1084,2674,1588.77,251.439,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.179688,0.732639,0.0651042,0.107639,2103.52,623.716,698,2764,1422.42,362.397,0.0157323,-1
199,0,1.60329E+12,0.593962,0.382272,0.0211897,0.041939,1.60329E+12,0.770833,0.454861,0.0390625,0.0555556,2555.26,256.344,1814,2889,1586.48,93.9298,0.00499421,-1
200,0,1.60329E+12,0.590251,0.54693,0.030469,0.0687758,1.60329E+12,0.768229,0.659722,0.0572917,0.100694,2111.29,237.498,1680,2643,1647.35,241.889,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.239583,0.513889,0.0520833,0.0798611,2327.24,264.307,1084,2674,1588.77,251.439,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.179688,0.732639,0.0651042,0.107639,2101.9,624.981,698,2764,1423.27,361.955,0.0157323,-1
199,0,1.60329E+12,0.593962,0.382272,0.0211897,0.041939,1.60329E+12,0.770833,0.454861,0.0390625,0.0555556,2555.26,256.344,1814,2889,1586.48,93.9298,0.00499421,-1
200,0,1.60329E+12,0.590251,0.54693,0.030469,0.0687758,1.60329E+12,0.768229,0.659722,0.0572917,0.100694,2111.29,237.498,1680,2643,1647.35,241.889,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.239583,0.513889,0.0520833,0.0798611,2327.24,264.307,1084,2674,1588.77,251.439,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.179688,0.732639,0.0651042,0.107639,2101.9,624.981,698,2764,1423.27,361.955,0.0157323,-1
199,0,1.60329E+12,0.594683,0.381955,0.0220865,0.0448137,1.60329E+12,0.770833,0.454861,0.0390625,0.0555556,2555.26,256.344,1814,2889,1586.48,93.9298,0.00499421,-1
200,0,1.60329E+12,0.588805,0.548299,0.0287583,0.0536625,1.60329E+12,0.768229,0.659722,0.0572917,0.100694,2111.29,237.498,1680,2643,1647.35,241.889,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.239583,0.513889,0.0520833,0.0798611,2327.24,264.307,1084,2674,1588.77,251.439,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.179688,0.732639,0.0651042,0.107639,1883.1,415.527,1039,2690,1597.43,526.85,0.0157323,-1
199,0,1.60329E+12,0.594683,0.381955,0.0220865,0.0448137,1.60329E+12,0.770833,0.451389,0.0390625,0.0590278,2511.58,290.973,1635,2887,1567.92,67.7745,0.00499421,-1
200,0,1.60329E+12,0.588805,0.548299,0.0287583,0.0536625,1.60329E+12,0.765625,0.663194,0.0546875,0.09375,2007.56,466.008,898,2649,1795.2,287.953,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.234375,0.517361,0.0494792,0.0868055,1603.12,342.851,1199,2518,1924.26,508.987,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.179688,0.732639,0.0651042,0.107639,1993.18,557.075,750,2762,1539.46,299.753,0.0157323,-1
199,0,1.60329E+12,0.594683,0.381955,0.0220865,0.0448137,1.60329E+12,0.770833,0.451389,0.0390625,0.0590278,2532.75,265.316,1891,2887,1577.4,81.8462,0.00499421,-1
200,0,1.60329E+12,0.588805,0.548299,0.0287583,0.0536625,1.60329E+12,0.765625,0.663194,0.0546875,0.09375,2185.41,207.727,1703,2649,1615.59,282.714,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.234375,0.517361,0.0494792,0.0868055,2405.89,184.975,1939,2687,1508.97,235.239,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.179688,0.732639,0.0651042,0.107639,1993.18,557.075,750,2762,1539.46,299.753,0.0157323,-1
199,0,1.60329E+12,0.594683,0.381955,0.0220865,0.0448137,1.60329E+12,0.770833,0.451389,0.0390625,0.0590278,2532.75,265.316,1891,2887,1577.4,81.8462,0.00499421,-1
200,0,1.60329E+12,0.588805,0.548299,0.0287583,0.0536625,1.60329E+12,0.765625,0.663194,0.0546875,0.09375,2185.41,207.727,1703,2649,1615.59,282.714,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.234375,0.517361,0.0494792,0.0868055,2405.89,184.975,1939,2687,1508.97,235.239,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.179688,0.732639,0.0651042,0.107639,1993.18,557.075,750,2762,1539.46,299.753,0.0157323,-1
199,0,1.60329E+12,0.594881,0.382031,0.02161,0.0445519,1.60329E+12,0.770833,0.451389,0.0390625,0.0590278,2532.75,265.316,1891,2887,1577.4,81.8462,0.00499421,-1
200,0,1.60329E+12,0.587539,0.548543,0.0283803,0.0543846,1.60329E+12,0.765625,0.663194,0.0546875,0.09375,2185.41,207.727,1703,2649,1615.59,282.714,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.234375,0.517361,0.0494792,0.0868055,2405.89,184.975,1939,2687,1508.97,235.239,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.179688,0.732639,0.0651042,0.107639,1993.18,557.075,750,2762,1539.46,299.753,0.0157323,-1
199,0,1.60329E+12,0.594881,0.382031,0.02161,0.0445519,1.60329E+12,0.770833,0.451389,0.0390625,0.0590278,2532.75,265.316,1891,2887,1577.4,81.8462,0.00499421,-1
200,0,1.60329E+12,0.587539,0.548543,0.0283803,0.0543846,1.60329E+12,0.765625,0.663194,0.0546875,0.09375,2185.41,207.727,1703,2649,1615.59,282.714,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.234375,0.517361,0.0494792,0.0868055,2405.89,184.975,1939,2687,1508.97,235.239,0.00161437,-1
198,0,1.60329E+12,0.251667,0.599954,0.0352713,0.0797642,1.60329E+12,0.179688,0.732639,0.0651042,0.107639,1993.18,557.075,750,2762,1539.46,299.753,0.0157323,-1
199,0,1.60329E+12,0.594881,0.382031,0.02161,0.0445519,1.60329E+12,0.770833,0.451389,0.0390625,0.0590278,2532.75,265.316,1891,2887,1577.4,81.8462,0.00499421,-1
200,0,1.60329E+12,0.587539,0.548543,0.0283803,0.0543846,1.60329E+12,0.765625,0.663194,0.0546875,0.09375,2185.41,207.727,1703,2649,1615.59,282.714,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.234375,0.517361,0.0494792,0.0868055,2405.89,184.975,1939,2687,1508.97,235.239,0.00161437,-1
199,0,1.60329E+12,0.595501,0.378695,0.0221829,0.0477558,1.60329E+12,0.773438,0.451389,0.0390625,0.0625,2465.22,301.985,1646,2898,1546.66,92.1453,0.00499421,-1
200,0,1.60329E+12,0.58611,0.548585,0.028793,0.055619,1.60329E+12,0.760417,0.666667,0.0520833,0.0729167,2156.63,256.71,1279,2605,1663.14,244.823,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.234375,0.517361,0.0494792,0.0868055,1794.29,363.804,1464,2672,1490.47,212.064,0.00161437,-1
199,0,1.60329E+12,0.595501,0.378695,0.0221829,0.0477558,1.60329E+12,0.773438,0.451389,0.0390625,0.0625,2484.43,281.325,1873,2898,1555.29,95.8548,0.00499421,-1
200,0,1.60329E+12,0.58611,0.548585,0.028793,0.055619,1.60329E+12,0.760417,0.666667,0.0520833,0.0729167,2192.4,205.704,1716,2605,1636.36,226.535,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.234375,0.517361,0.0494792,0.0868055,2408.9,169.796,2088,2672,1521.17,212.281,0.00161437,-1
199,0,1.60329E+12,0.595501,0.378695,0.0221829,0.0477558,1.60329E+12,0.773438,0.451389,0.0390625,0.0625,2484.43,281.325,1873,2898,1555.29,95.8548,0.00499421,-1
200,0,1.60329E+12,0.58611,0.548585,0.028793,0.055619,1.60329E+12,0.760417,0.666667,0.0520833,0.0729167,2192.4,205.704,1716,2605,1636.36,226.535,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.234375,0.517361,0.0494792,0.0868055,2408.9,169.796,2088,2672,1521.17,212.281,0.00161437,-1
203,0,1.60329E+12,0.215737,0.675596,0.0445179,0.0862159,1.60329E+12,0.119792,0.829861,0.078125,0.114583,1867.15,715.717,767,2768,1638.32,292.707,0.0157323,-1
199,0,1.60329E+12,0.595501,0.378695,0.0221829,0.0477558,1.60329E+12,0.773438,0.451389,0.0390625,0.0625,2484.43,281.325,1873,2898,1555.29,95.8548,0.00499421,-1
200,0,1.60329E+12,0.58611,0.548585,0.028793,0.055619,1.60329E+12,0.760417,0.666667,0.0520833,0.0729167,2192.4,205.704,1716,2605,1636.36,226.535,0.00499421,-1
202,0,1.60329E+12,0.283312,0.434239,0.0263812,0.0644498,1.60329E+12,0.234375,0.517361,0.0494792,0.0868055,2408.9,169.796,2088,2672,1521.17,212.281,0.00161437,-1
203,0,1.60329E+12,0.215737,0.675596,0.0445179,0.0862159,1.60329E+12,0.119792,0.829861,0.078125,0.114583,1867.15,715.717,767,2768,1638.32,292.707,0.0157323,-1
199,0,1.60329E+12,0.595213,0.379295,0.0225853,0.049902,1.60329E+12,0.773438,0.451389,0.0390625,0.0625,2484.43,281.325,1873,2898,1555.29,95.8548,0.00499421,-1
200,0,1.60329E+12,0.587789,0.550911,0.0241105,0.0532885,1.60329E+12,0.760417,0.666667,0.0520833,0.0729167,2192.4,205.704,1716,2605,1636.36,226.535,0.00499421,-1
202,0,1.60329E+12,0.249929,0.478717,0.0320746,0.0606297,1.60329E+12,0.208333,0.545139,0.0520833,0.0833333,2451.87,149.42,2088,2711,1651.34,221.894,0.00161437,-1
203,0,1.60329E+12,0.215737,0.675596,0.0445179,0.0862159,1.60329E+12,0.119792,0.829861,0.078125,0.114583,1867.15,715.717,767,2768,1638.32,292.707,0.0157323,-1
199,0,1.60329E+12,0.595213,0.379295,0.0225853,0.049902,1.60329E+12,0.773438,0.451389,0.0390625,0.0625,2484.43,281.325,1873,2898,1555.29,95.8548,0.00499421,-1
200,0,1.60329E+12,0.587789,0.550911,0.0241105,0.0532885,1.60329E+12,0.760417,0.666667,0.0520833,0.0729167,2192.4,205.704,1716,2605,1636.36,226.535,0.00499421,-1
202,0,1.60329E+12,0.249929,0.478717,0.0320746,0.0606297,1.60329E+12,0.208333,0.545139,0.0520833,0.0833333,2451.87,149.42,2088,2711,1651.34,221.894,0.00161437,-1
203,0,1.60329E+12,0.215737,0.675596,0.0445179,0.0862159,1.60329E+12,0.119792,0.829861,0.078125,0.114583,1865.44,716.009,767,2768,1640.09,291.241,0.0157323,-1
199,0,1.60329E+12,0.595213,0.379295,0.0225853,0.049902,1.60329E+12,0.773438,0.447917,0.0416667,0.0659722,2464.72,286.069,1781,2882,1586.83,154.097,0.00499421,-1
200,0,1.60329E+12,0.587789,0.550911,0.0241105,0.0532885,1.60329E+12,0.760417,0.670139,0.046875,0.0729167,2139.69,254.318,1328,2628,1747.71,252.24,0.00499421,-1
202,0,1.60329E+12,0.249929,0.478717,0.0320746,0.0606297,1.60329E+12,0.179688,0.576389,0.0572917,0.0798611,2152.59,478.635,1073,2731,1841.51,398.456,0.00161437,-1
203,0,1.60329E+12,0.215737,0.675596,0.0445179,0.0862159,1.60329E+12,0.119792,0.829861,0.078125,0.114583,1762.38,618.437,708,2785,1891.19,696.974,0.0157323,-1
199,0,1.60329E+12,0.596149,0.380286,0.0217004,0.0449953,1.60329E+12,0.773438,0.447917,0.0416667,0.0659722,2478.09,275.722,1871,2882,1600.48,167.304,0.00499421,-1
200,0,1.60329E+12,0.585577,0.549261,0.0247886,0.0560835,1.60329E+12,0.760417,0.670139,0.046875,0.0729167,2178,211.753,1701,2628,1685.81,199.427,0.00499421,-1
202,0,1.60329E+12,0.248052,0.477368,0.0317908,0.0636269,1.60329E+12,0.179688,0.576389,0.0572917,0.0798611,2324.31,428.526,1016,2731,1686.6,229.518,0.00161437,-1
203,0,1.60329E+12,0.215737,0.675596,0.0445179,0.0862159,1.60329E+12,0.119792,0.829861,0.078125,0.114583,1860.25,733.895,695,2785,1695.26,337.338,0.0157323,-1
199,0,1.60329E+12,0.596149,0.380286,0.0217004,0.0449953,1.60329E+12,0.773438,0.447917,0.0416667,0.0659722,2478.09,275.722,1871,2882,1600.48,167.304,0.00499421,-1
200,0,1.60329E+12,0.585577,0.549261,0.0247886,0.0560835,1.60329E+12,0.760417,0.670139,0.046875,0.0729167,2178,211.753,1701,2628,1685.81,199.427,0.00499421,-1
202,0,1.60329E+12,0.248052,0.477368,0.0317908,0.0636269,1.60329E+12,0.179688,0.576389,0.0572917,0.0798611,2324.31,428.526,1016,2731,1686.6,229.518,0.00161437,-1
203,0,1.60329E+12,0.215737,0.675596,0.0445179,0.0862159,1.60329E+12,0.119792,0.829861,0.078125,0.114583,1860.25,733.895,695,2785,1695.26,337.338,0.0157323,-1
199,0,1.60329E+12,0.596149,0.380286,0.0217004,0.0449953,1.60329E+12,0.773438,0.447917,0.0416667,0.0659722,2478.09,275.722,1871,2882,1600.48,167.304,0.00499421,-1
200,0,1.60329E+12,0.585577,0.549261,0.0247886,0.0560835,1.60329E+12,0.760417,0.670139,0.046875,0.0729167,2178,211.753,1701,2628,1685.81,199.427,0.00499421,-1
202,0,1.60329E+12,0.248052,0.477368,0.0317908,0.0636269,1.60329E+12,0.179688,0.576389,0.0572917,0.0798611,2324.31,428.526,1016,2731,1686.6,229.518,0.00161437,-1
203,0,1.60329E+12,0.215737,0.675596,0.0445179,0.0862159,1.60329E+12,0.119792,0.829861,0.078125,0.114583,1860.25,733.895,695,2785,1695.26,337.338,0.0157323,-1
199,0,1.60329E+12,0.596149,0.380286,0.0217004,0.0449953,1.60329E+12,0.773438,0.447917,0.0416667,0.0659722,2478.09,275.722,1871,2882,1600.48,167.304,0.00499421,-1
200,0,1.60329E+12,0.585577,0.549261,0.0247886,0.0560835,1.60329E+12,0.760417,0.670139,0.046875,0.0729167,2178,211.753,1701,2628,1685.81,199.427,0.00499421,-1
202,0,1.60329E+12,0.248052,0.477368,0.0317908,0.0636269,1.60329E+12,0.179688,0.576389,0.0572917,0.0798611,2324.31,428.526,1016,2731,1686.6,229.518,0.00161437,-1
203,0,1.60329E+12,0.215737,0.675596,0.0445179,0.0862159,1.60329E+12,0.119792,0.829861,0.078125,0.114583,1860.25,733.895,695,2785,1695.26,337.338,0.0157323,-1
199,0,1.60329E+12,0.596128,0.379946,0.0219076,0.0472084,1.60329E+12,0.776042,0.447917,0.0390625,0.0625,2507.1,266.732,1842,2889,1613.21,176.439,0.00499421,-1
200,0,1.60329E+12,0.584794,0.548049,0.0243539,0.0522723,1.60329E+12,0.757812,0.666667,0.0442708,0.0763889,2196.98,205.006,1628,2632,1828.98,230.658,0.00499421,-1
202,0,1.60329E+12,0.249077,0.480657,0.0318314,0.0677604,1.60329E+12,0.174479,0.572917,0.0572917,0.0868055,2307.19,367.352,1113,2766,1927.81,304.799,0.00161437,-1
203,0,1.60329E+12,0.215737,0.675596,0.0445179,0.0862159,1.60329E+12,0.119792,0.829861,0.078125,0.114583,1420.78,447.088,687,2426,1510.78,477.899,0.0157323,-1
199,0,1.60329E+12,0.596128,0.379946,0.0219076,0.0472084,1.60329E+12,0.776042,0.447917,0.0390625,0.0625,2509.72,264.012,1842,2889,1614.9,176.935,0.00499421,-1
200,0,1.60329E+12,0.584794,0.548049,0.0243539,0.0522723,1.60329E+12,0.757812,0.666667,0.0442708,0.0763889,2175.37,185.915,1781,2632,1716.96,185.221,0.00499421,-1
